dedup_id,title,candidate_topics,mental_health_signal,final_decision,one_line_reason,per_topic,model_name,criteria_version,screened_at
D0053042,Resistance of an intertidal oyster(Saccostrea mordax)to marine heatwaves and the implication for reef building,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Study measures physiological responses, not mental health outcomes.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:50:37
D0120902,A Trial of the Effects of Glycine Loading on Clinical Symptoms and Logical Memory in Patients With Schizophrenia,,no,EXCLUDE (no eligible topic),No relevant hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:50:39
D0124770,Clozapine induced hypothermia: A chilling side effect,,yes,EXCLUDE (no eligible topic),Record discusses hypothermia but does not relate to environmental temperature exposure.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:50:42
D0080189,Sepsis: A cause of sudden unexpected death and a working definition,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:50:44
D0066615,Effect of secondhand smoke on occupancy of nicotinic acetylcholine receptors in brain,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:50:46
D0128102,Impact of Air Pollution on Cardiac Arrhythmia in Patients With Implantable Cardiac Defibrillators,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:50:48
D0046900,Vertical Structure Characteristics of Atmospheric Boundary Layer in Spring Sandstorm over Hexi Corridor,,no,EXCLUDE (no eligible topic),No clear hazard topic; temperature is mentioned but not as a primary hazard.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:50:50
D0090166,SEXUAL DYSFUNCTIONS SECONDARY TO LUMBOSACRAL ANNULAR TEAR-INDUCED SACRAL RADICULOPATHY: 'GENITO-PELVIC SCIATICA',,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:50:53
D0113637,"23rd International Symposium on Knowledge and Systems Sciences, KSS 2024",,no,EXCLUDE (no eligible topic),No relevant hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:50:55
D0093979,A Multimodal Deep Learning Framework For Early Depression Detection Using Social Media Text And Facial Images,,yes,EXCLUDE (no eligible topic),No eligible hazard topics present; focuses on depression detection.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:50:57
D0055228,"Food, climate, and the mind: Food (in)security and climate resilience as social determinants of mental health",drought; flood,yes,INCLUDE,drought:INCLUDE | flood:INCLUDE,"{""drought"": {""decision"": ""INCLUDE"", ""review_flag"": false, ""reason"": ""Study links drought exposure to poor mental health outcomes.""}, ""flood"": {""decision"": ""INCLUDE"", ""review_flag"": false, ""reason"": ""Flood exposure linked to poor mental health outcomes.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:04
D0124012,"Anatrophic nephrolithotomy for complete staghorn calculI: Experience, simplified modification and functional results",,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:06
D0032799,Psychological Stress and the Autonomic Nervous System,,yes,EXCLUDE (no eligible topic),No specific climate hazard is mentioned.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:08
D0106923,[Lessons learned from tuberculosis outbreak cases].,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:10
D0102361,Variability of the erythropoietic response in autoimmune hemolytic anemia: analysis of 109 cases.,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:13
D0106229,[Disease mongering and bipolar disorder in Japan].,,yes,EXCLUDE (no eligible topic),"No specific climate hazard mentioned, but mental health is discussed.",{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:15
D0045396,Let It Rain: The American College of Surgeons Geriatric Surgery Verification Program,,no,EXCLUDE (no eligible topic),No relevant hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:17
D0074184,Seeing through the smoke: Human and animal studies of cannabis use and endocannabinoid signalling in corticolimbic networks,,yes,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:19
D0044275,"Investigation of the character and impact of tropical cyclone Yaas: a study over coastal districts of West Bengal, India",cyclone; flood,no,INCLUDE (needs review),cyclone:EXCLUDE | flood:INCLUDE,"{""cyclone"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No measured mental health outcomes reported.""}, ""flood"": {""decision"": ""INCLUDE"", ""review_flag"": true, ""reason"": ""Study reports inundation but lacks mental health outcomes.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:25
D0106006,[Measures after outbreak of a fire in social facilities: evacuation--when and how?].,,no,EXCLUDE (no eligible topic),"The abstract is empty, but the title suggests a fire-related context.",{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:28
D0120776,Discrepancy between objective and subjective sleep in patients with posttraumatic stress disorder: An actigraphic study,,yes,EXCLUDE (no eligible topic),No specific hazard mentioned; focuses on PTSD and sleep quality.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:30
D0063623,Inverse relationship of urinary cyclic GMP to blood pressure reactivity in the CARDIA study: Vasodilatory regulation of sympathetic vasoconstriction,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:33
D0019125,Short-Term Exposure to Air Pollution and Ischemic Stroke: A Systematic Review and Meta-Analysis,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:35
D0092880,A randomised waitlist-controlled trial protocol for examining the efficacy of a nature-based intervention (angling) for military veterans and emergency service ,,yes,EXCLUDE (no eligible topic),"No specific climate hazard mentioned, but mental health is a focus.",{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:38
D0016756,Essentials in saline pharmacology for nasal or respiratory hygiene in times of COVID-19,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:40
D0012587,Local pollutants go global: The impacts of intercontinental air pollution from China on air quality and morbidity in California.,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:42
D0069150,Smoking behavior in men hospitalized with cardiovascular disease in Korea: A cross-sectional descriptive study,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:45
D0128211,"Comparison of the Effects of Cold Application and Exercise With Virtual Reality Interventions on Pain, Kinesiophobia, and Fragility Levels in Patients With Diab",,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:47
D0113437,Climate and lymphoedema: What we know from the literature,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No measured mental-health outcome reported.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:51
D0115966,Smoking cessation programs used by general practitioners and specialists,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:53
D0052672,Climate Change and Heat: Challenges for Child Health Outcomes and Inequities,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No measured mental-health outcomes reported.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:51:58
D0087988,REINTUBATION RATES IN UNPLANNED EXTUBATIONS IN ICUS,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:00
D0008580,Fate of Finally Transplanted Deceased Donor Kidneys Initially Rejected at Other Kidney Transplantation Centers,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:03
D0012701,Prenatal exposure to disaster-related traumatic stress and developmental trajectories of temperament in early childhood: Superstorm Sandy pregnancy study,cyclone,yes,INCLUDE,cyclone:INCLUDE,"{""cyclone"": {""decision"": ""INCLUDE"", ""review_flag"": false, ""reason"": ""Links prenatal stress from Superstorm Sandy to childhood temperament.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:07
D0113841,A comparative study of conventional and long-acting formulations of propranolol in essential hypertension,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:09
D0095821,Pain integration of multimodal noxious stimulation based on the perceptual instruction,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:12
D0087677,Helping Frontline Workers in Texas—A Framework for Resource Development,,yes,EXCLUDE (no eligible topic),"No specific climate hazard mentioned, but mental health concerns are present.",{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:14
D0129023,"Posttraumatic stress symptoms, dissociation, and alexithymia in an Italian sample of flood victims",flood,yes,INCLUDE,flood:INCLUDE,"{""flood"": {""decision"": ""INCLUDE"", ""review_flag"": false, ""reason"": ""Study links flooding to posttraumatic stress symptoms in victims.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:19
D0003396,"Social desirability, psychological symptoms, and perceived health in burn injured patients",,yes,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:21
D0055424,The interconnection between urban green areas and cultural ecosystem services: A case study in Boadilla del Monte (Spain),,no,EXCLUDE (no eligible topic),No specific hazard topics are mentioned.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:23
D0090110,Thermal comfort and gender affirmation: A virtual ethnography of extreme heat among trans women in Rio de Janeiro,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No measured mental-health outcome reported.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:27
D0000652,Psychotherapy with wives of sexual deviants.,,yes,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:30
D0031222,Rhabdomyolysis of the deltoid muscle in a bodybuilder using anabolic-androgenic steroids: A case report,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:32
D0097392,Does acute stress induced via cold water immersion increase blood THC concentrations in regular cannabis users?,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:34
D0103358,Mental health in the North.,,no,EXCLUDE (no eligible topic),No specific hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:36
D0062981,Measurement of self reported active exposure to cigarette smoke,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:39
D0021477,Climate Change and Mental Health: An Interactive Educational Session,,yes,HUMAN_REVIEW (no topic),"No specific hazard mentioned, but mental health impacts of climate change are discussed.",{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:41
D0004904,Effects of induced stress on experimental pain sensitivity in chronic tension-type headache sufferers,,yes,EXCLUDE (no eligible topic),No eligible climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:43
D0090293,What child psychiatric care to offer children of parents with a psychiatric pathology? Reflections based on a clinical situation,,yes,EXCLUDE (no eligible topic),No specific climate hazard is mentioned in the record.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:45
D0043961,Impact of the madden–Julian oscillation on north Indian ocean cyclone intensity,cyclone,no,EXCLUDE,cyclone:EXCLUDE,"{""cyclone"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Study measures cyclone intensity, not mental health outcomes.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:52:50
