dedup_id,title,candidate_topics,mental_health_signal,final_decision,one_line_reason,per_topic,model_name,criteria_version,screened_at
D0083360,"Nontraumatic Exertional Fatalities in Football Players, Part 2: Excess in Conditioning Kills",,no,EXCLUDE (no eligible topic),No ambient hazard exposure mentioned; focuses on exertional heat stroke in football.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:48:04
D0009139,Prenatal tobacco smoke exposure increases hospitalizations for bronchiolitis in infants,,no,EXCLUDE (no eligible topic),No climate hazard exposure mentioned; only tobacco smoke exposure.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:48:07
D0131453,Aspetti psichici dei disastri,drought,yes,EXCLUDE,drought:EXCLUDE,"{""drought"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""General discussion of disaster psychology, not an empirical study on drought and mental health.""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:48:14
D0007396,Admissions due to pneumonia and biomass burning: A spatial approach,,no,EXCLUDE (no eligible topic),"No hazard exposure relevant to registered topics; outcome is pneumonia, not mental health.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:48:40
D0103684,Hospital efforts in smoking control: remaining barriers and challenges.,,no,EXCLUDE (no eligible topic),No climate hazard discussed; topic is hospital smoking policies.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:48:45
D0093444,Association of Cooking Behaviors and Kitchen Particulate Matter with Cognitive Function: A Qualitative and Quantitative Study,,no,EXCLUDE (no eligible topic),No mention of any registered hazard topic; focuses on cooking behaviors and cognitive function.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:48:49
D0065339,Biochemical markers of cardiovascular damage from tobacco smoke,,no,EXCLUDE (no eligible topic),No climate hazard topics present; tobacco smoke is not wildfire.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:48:52
D0091046,The perfect storm: A case of cofactor associated LTP allergy coexisting with cholinergic and vibratory urticaria,,no,EXCLUDE (no eligible topic),Record is about food allergy and urticaria; no climate hazard exposure mentioned.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:48:55
D0093663,Seed microbiota legacy mitigates the effect of drought in wheat,,no,EXCLUDE (no eligible topic),Plant-focused study on wheat seed microbiota and drought stress; no human exposure.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:48:59
D0008932,Ambient air pollution and depressive symptoms in older adults: Results from the MOBILIZE Boston study,,yes,EXCLUDE (no eligible topic),No specific hazard topic present; study on general air pollution and depression.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:49:03
D0027768,"High-altitude-related disorders - Part I: Pathophysiology, differential diagnosis, and treatment",,no,EXCLUDE (no eligible topic),No climate hazard topic; record focuses on high-altitude physiology.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:49:06
D0014532,Association Between Exposure to Hurricane Irma and Mortality and Hospitalization in Florida Nursing Home Residents,cyclone,no,EXCLUDE,cyclone:EXCLUDE,"{""cyclone"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Outcomes are mortality and hospitalization, no mental health outcome.""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:49:14
D0117827,Smoking habits and disease in Illinois,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:49:18
D0030732,Transplantation: Pump it up: Conserving a precious resource?,,no,EXCLUDE (no eligible topic),No hazard or mental health signal in title/abstract.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:49:20
D0083498,Recounting the FANTOM CAGE-Associated Transcriptome,,no,EXCLUDE (no eligible topic),No climate hazard or mental health content.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:49:23
D0006583,Risk factors for PTSD after Typhoon Morakot among elderly people in Taiwanese aboriginal communities,cyclone,yes,INCLUDE,cyclone:INCLUDE,"{""cyclone"": {""decision"": ""INCLUDE"", ""review_flag"": false, ""reason"": ""Empirical study of PTSD after Typhoon Morakot in elderly aboriginal population.""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:49:30
D0083135,Landscapes of Fire,wildfire,no,EXCLUDE,wildfire:EXCLUDE,"{""wildfire"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No mention of wildfire or mental health; abstract empty""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:49:39
D0097667,Reductions in cerebral blood flow during passive heat stress in humans: Partitioning the mechanisms,,no,EXCLUDE (no eligible topic),"Passive heat stress is physiological, not environmental hazard exposure; no mental health signal.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:49:42
D0069740,Pharmacogenetics and pharmacogenomics of schizophrenia: A review of last decade of research,,no,EXCLUDE (no eligible topic),No mention of any climate hazard or climate-related mental health exposure.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:06
D0089178,Perinatal diesel exhaust exposure causes persistent changes in the brains of aged mice: An assessment of behavioral and biochemical endpoints related to neurode,,no,EXCLUDE (no eligible topic),"No climate hazard; diesel exhaust exposure in mice, not human population, no mental health signal.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:10
D0102778,Heat injury: a possible association with lithium carbonate therapy.,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Outcome is heat injury, not mental-health/wellbeing.""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:19
D0085724,Varying numbers of acute wheezing cases presenting to paediatric emergency during the COVID-19 pandemic,,no,EXCLUDE (no eligible topic),"No climate hazard topic present; focuses on asthma, PM2.5, and viral infections.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:23
D0127043,"Effect of Lower Extremities Cold Immersion Applied to Patients With Varicose Veins on Quality of Life, Anxiety and Symptoms",,yes,EXCLUDE (no eligible topic),No environmental hazard; therapeutic cold immersion for varicose veins.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:27
D0053042,Resistance of an intertidal oyster(Saccostrea mordax)to marine heatwaves and the implication for reef building,,no,EXCLUDE (no eligible topic),No human population; study on oyster physiology under marine heatwaves.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:31
D0120902,A Trial of the Effects of Glycine Loading on Clinical Symptoms and Logical Memory in Patients With Schizophrenia,,no,EXCLUDE (no eligible topic),No climate hazard or mental-health signal related to climate.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:35
D0124770,Clozapine induced hypothermia: A chilling side effect,,no,EXCLUDE (no eligible topic),"Drug-induced hypothermia, not environmental temperature exposure; no candidate hazard topic.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:40
D0080189,Sepsis: A cause of sudden unexpected death and a working definition,,no,EXCLUDE (no eligible topic),No climate hazard exposure mentioned; focuses on sepsis in pediatric sudden death.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:43
D0066615,Effect of secondhand smoke on occupancy of nicotinic acetylcholine receptors in brain,,no,EXCLUDE (no eligible topic),No climate hazard mentioned; focus on secondhand smoke and brain receptors.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:46
D0128102,Impact of Air Pollution on Cardiac Arrhythmia in Patients With Implantable Cardiac Defibrillators,,no,EXCLUDE (no eligible topic),"Exposure is generic air pollution, not one of the five hazard topics.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:50
D0046900,Vertical Structure Characteristics of Atmospheric Boundary Layer in Spring Sandstorm over Hexi Corridor,,no,EXCLUDE (no eligible topic),"Focuses on meteorological characteristics of sandstorm, not on specified hazards.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:55
D0090166,SEXUAL DYSFUNCTIONS SECONDARY TO LUMBOSACRAL ANNULAR TEAR-INDUCED SACRAL RADICULOPATHY: 'GENITO-PELVIC SCIATICA',,no,EXCLUDE (no eligible topic),No mention of climate hazards; focuses on sexual dysfunctions from spinal injury.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:50:59
D0113637,"23rd International Symposium on Knowledge and Systems Sciences, KSS 2024",,no,EXCLUDE (no eligible topic),No climate hazards or mental health signals in title/abstract.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:51:02
D0093979,A Multimodal Deep Learning Framework For Early Depression Detection Using Social Media Text And Facial Images,,yes,EXCLUDE (no eligible topic),No climate hazard mentioned; focuses on depression detection from social media.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:51:08
D0055228,"Food, climate, and the mind: Food (in)security and climate resilience as social determinants of mental health",drought; flood,yes,INCLUDE,drought:INCLUDE | flood:INCLUDE,"{""drought"": {""decision"": ""INCLUDE"", ""review_flag"": false, ""reason"": ""Drought exposure associated with poor mental health in smallholder farmers.""}, ""flood"": {""decision"": ""INCLUDE"", ""review_flag"": false, ""reason"": ""Flood exposure associated with poor mental health in smallholder farmers.""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:51:20
D0124012,"Anatrophic nephrolithotomy for complete staghorn calculI: Experience, simplified modification and functional results",,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal; purely surgical study.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:51:23
D0032799,Psychological Stress and the Autonomic Nervous System,,yes,EXCLUDE (no eligible topic),No specific hazard exposure; only general psychological stress and autonomic responses.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:51:29
D0106923,[Lessons learned from tuberculosis outbreak cases].,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal; solely about tuberculosis outbreak.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:51:33
D0102361,Variability of the erythropoietic response in autoimmune hemolytic anemia: analysis of 109 cases.,,no,EXCLUDE (no eligible topic),"Record is about autoimmune hemolytic anemia, no climate hazard or mental health signal.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:51:36
D0106229,[Disease mongering and bipolar disorder in Japan].,,yes,EXCLUDE (no eligible topic),No climate hazard mentioned; topic unrelated.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:51:40
D0045396,Let It Rain: The American College of Surgeons Geriatric Surgery Verification Program,,no,EXCLUDE (no eligible topic),No hazard or mental health signal in title; abstract missing.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:51:43
D0074184,Seeing through the smoke: Human and animal studies of cannabis use and endocannabinoid signalling in corticolimbic networks,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal present.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:51:56
D0044275,"Investigation of the character and impact of tropical cyclone Yaas: a study over coastal districts of West Bengal, India",cyclone; flood,no,EXCLUDE,cyclone:EXCLUDE | flood:EXCLUDE,"{""cyclone"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No mental health outcome measured; focuses on physical inundation and precipitation.""}, ""flood"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No measured mental health outcome; focuses on inundation mapping from cyclone.""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:52:10
D0106006,[Measures after outbreak of a fire in social facilities: evacuation--when and how?].,,unclear,EXCLUDE (no eligible topic),"Fire in social facility is structural, not wildfire; no other hazards mentioned.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:52:14
